t_enc,alpha_grd,timestamp,dataset,k,alpha,tau,thresh,thresh_silent,thresh_silent_chirp,guard_cells,ref_cells,monotonicity_thresh,t_monotonicity,detection_area,recall,precision,f_score,recall_ext,precision_ext,f_score_ext,iou_score_ext,inactive_percentage
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,425,43,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579565581808942,0.635258529183486,0.7910392410198204,0.731344414576475,0.7600214633202348,0.6354392695897626,0.5385199300926491
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,425,46,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579565581808942,0.635258529183486,0.7910392410198204,0.731344414576475,0.7600214633202348,0.6354392695897626,0.5385199300926491
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,425,49,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579565581808942,0.635258529183486,0.7910392410198204,0.731344414576475,0.7600214633202348,0.6354392695897626,0.5385199300926491
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,425,52,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579565581808942,0.635258529183486,0.7910392410198204,0.731344414576475,0.7600214633202348,0.6354392695897626,0.5385199300926491
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,425,55,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579565581808942,0.635258529183486,0.7910392410198204,0.731344414576475,0.7600214633202348,0.6354392695897626,0.5385199300926491
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,425,58,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579565581808942,0.635258529183486,0.7910392410198204,0.731344414576475,0.7600214633202348,0.6354392695897626,0.5385199300926491
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,450,1,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.5789255257164051,0.5647931547924041,0.5717720218662478,0.6280925562273908,0.7312019688152296,0.6757365705104648,0.5446391039507233,91.50087632981709
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,450,4,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.6765020657873857,0.5289459377301418,0.5936929930642485,0.7255231000282437,0.6951863158749865,0.7100308082635173,0.576483861179899,77.91581259255622
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,450,7,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7280819958684334,0.4981198265514272,0.5915373275563977,0.7756262823292046,0.6547029496167364,0.7100530422636583,0.5711627868177764,66.41678155487105
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,450,10,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7643537793315429,0.4460842589548194,0.5633765225988038,0.8138352429703016,0.5911853928183339,0.6848689508540937,0.5313758219758938,55.649969118566766
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,450,13,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7935538164097797,0.22022024433399728,0.34476442115692263,0.8451385823011115,0.3007309331115372,0.44360951893270306,0.27364408131901174,45.30440013074436
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,450,16,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.8152562370888398,0.0921922783195099,0.165651996354479,0.8708015290619913,0.11933583700762482,0.2099058814457396,0.10783673570260098,35.26359662440506
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,450,19,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7809923724773655,0.05220086574446943,0.09786079776846954,0.8407596069651492,0.06683748279615567,0.12383084031673233,0.06052518826168673,25.55240354965503
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,450,22,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7440690714550644,0.3829082361217765,0.5056182964111888,0.7983921145772099,0.47049623100254556,0.5920780644237208,0.42655873615048734,16.46048331577077
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,450,25,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7379755283648582,0.5058691940586555,0.6002663773661917,0.7917547288337007,0.6473474137972649,0.7123057597200101,0.5719244925545647,8.719066839141412
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,450,28,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.737498278510523,0.542093325901364,0.6248757652699196,0.7911270257773668,0.7062832194937355,0.7463014772706763,0.6170780724141657,3.37862918211446
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,450,31,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7373926055405564,0.5533067915190645,0.632222087389061,0.7909943860314312,0.7239177709827326,0.755971079068342,0.6300686086008056,0.9935725647994182
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,450,34,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5576264391885009,0.6350445106181887,0.7910392410198204,0.7307987950866738,0.7597267339748299,0.6350552031922628,0.5534441230257457
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,450,37,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579565581808942,0.635258529183486,0.7910392410198204,0.731344414576475,0.7600214633202348,0.6354392695897626,0.5385199300926491
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,450,40,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579565581808942,0.635258529183486,0.7910392410198204,0.731344414576475,0.7600214633202348,0.6354392695897626,0.5385199300926491
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,450,43,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579565581808942,0.635258529183486,0.7910392410198204,0.731344414576475,0.7600214633202348,0.6354392695897626,0.5385199300926491
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,450,46,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579565581808942,0.635258529183486,0.7910392410198204,0.731344414576475,0.7600214633202348,0.6354392695897626,0.5385199300926491
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,450,49,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579565581808942,0.635258529183486,0.7910392410198204,0.731344414576475,0.7600214633202348,0.6354392695897626,0.5385199300926491
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,450,52,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579565581808942,0.635258529183486,0.7910392410198204,0.731344414576475,0.7600214633202348,0.6354392695897626,0.5385199300926491
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,450,55,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579565581808942,0.635258529183486,0.7910392410198204,0.731344414576475,0.7600214633202348,0.6354392695897626,0.5385199300926491
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,450,58,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579565581808942,0.635258529183486,0.7910392410198204,0.731344414576475,0.7600214633202348,0.6354392695897626,0.5385199300926491
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,475,1,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.5954914190370261,0.5540469436892049,0.5740220744926566,0.641841752281786,0.7200740492574256,0.6787109535437249,0.5473944534955482,90.92933557979403
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,475,4,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.6913520313575976,0.5233853180889744,0.5957559467972712,0.7376966006599295,0.6861392970409885,0.7109844951496366,0.5770749938303587,76.61281065103701
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,475,7,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7386854441442968,0.4980362126681387,0.5949472881847764,0.7860888852465115,0.6551484773200462,0.714670526882526,0.5752303836454935,64.51445461136736
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,475,10,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7720837968112829,0.38704938657917864,0.5156172934180928,0.8224312073022788,0.5198490255264747,0.6370354685064031,0.46756988924951565,53.185476322590226
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,475,13,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.8027375655490346,0.1592928345781716,0.2658343039733612,0.8557067777662067,0.21090631206524135,0.33840567069056476,0.192459519763181,42.29630139986851
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,475,16,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.8112120610201914,0.06542966005745833,0.12109240868972473,0.870898242577613,0.0852540911836753,0.15530503830036305,0.0758514268289624,31.75498871349732
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,475,19,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7539645902855113,0.09098946285160492,0.16238239703707164,0.8102921705568271,0.11299603133829254,0.19833416763651476,0.10592120600260706,21.681163851096123
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,475,22,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7396105461094423,0.4720060614227119,0.5762559803230074,0.7936349777480473,0.594278977014133,0.6796395088935641,0.5296203500581625,12.614536561706187
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,475,25,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7375365485460119,0.5298748673308902,0.6166933212585028,0.7911543989472839,0.6859816335853758,0.7348238366421342,0.6015712424841088,5.6102016998724515
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,475,28,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.737413793103457,0.5506963157456228,0.6305222715041151,0.7910281202698374,0.7199754027143758,0.753831181750946,0.6272306942264257,1.7100641547787063
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,475,31,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.556909554807138,0.6345793732616805,0.7910392410198204,0.7296618894670949,0.7591119278839064,0.6342421123198009,0.6186926864654423
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,475,34,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579565581808942,0.635258529183486,0.7910392410198204,0.731344107486798,0.7600212974978596,0.6354390511851055,0.5386192922150319
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,475,37,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579565581808942,0.635258529183486,0.7910392410198204,0.731344414576475,0.7600214633202348,0.6354392695897626,0.5385199300926491
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,475,40,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579565581808942,0.635258529183486,0.7910392410198204,0.731344414576475,0.7600214633202348,0.6354392695897626,0.5385199300926491
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,475,43,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579565581808942,0.635258529183486,0.7910392410198204,0.731344414576475,0.7600214633202348,0.6354392695897626,0.5385199300926491
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,475,46,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579565581808942,0.635258529183486,0.7910392410198204,0.731344414576475,0.7600214633202348,0.6354392695897626,0.5385199300926491
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,475,49,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579565581808942,0.635258529183486,0.7910392410198204,0.731344414576475,0.7600214633202348,0.6354392695897626,0.5385199300926491
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,475,52,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579565581808942,0.635258529183486,0.7910392410198204,0.731344414576475,0.7600214633202348,0.6354392695897626,0.5385199300926491
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,475,55,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579565581808942,0.635258529183486,0.7910392410198204,0.731344414576475,0.7600214633202348,0.6354392695897626,0.5385199300926491
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,475,58,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579565581808942,0.635258529183486,0.7910392410198204,0.731344414576475,0.7600214633202348,0.6354392695897626,0.5385199300926491
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,500,1,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.6103940886699528,0.5536031352765054,0.5806132031710217,0.6537937258566577,0.7142954639430994,0.682706789589776,0.5508005078549781,90.26063948365636
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,500,4,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7029626834048471,0.5304470075971517,0.6046400503606236,0.7475410622307368,0.6934151447419442,0.7194615461062278,0.5865572161807882,75.24156752006922
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,500,7,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7472942157953377,0.493299906927477,0.5942961640326362,0.7952759220107164,0.6503015817211735,0.7155191403790091,0.5738620571764719,62.560354344839695
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,500,10,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7815302717305055,0.301498576094368,0.4351320140713988,0.8325256612588283,0.41152773269090465,0.5507921069901033,0.3700698163030695,50.67945867697746
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,500,13,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.8104070660522376,0.11574420045700257,0.20255852425850576,0.8649194187051046,0.15073866694324384,0.2567336404790953,0.13610851606784227,39.26268323191814
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,500,16,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7889183749139365,0.05373547483598709,0.10061759758726248,0.8500746550949546,0.0697159634955688,0.12886361696014062,0.06221356787464103,28.25952392622731
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,500,19,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7442466497166254,0.34670911989380043,0.47304777284246,0.7987852588636151,0.4249831160848599,0.5547949310829818,0.3868266009618316,17.95202934635583
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,500,22,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7382160072037799,0.5064973720726618,0.6007880543295838,0.7918435037218053,0.6479808092754837,0.7127249986902131,0.572120603875995,9.200513094732294
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,500,25,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7375316489220913,0.5430784651896986,0.6255417607341551,0.7911543949344877,0.7075418810553491,0.7470157549999428,0.6181523244543095,3.306052599338837
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,500,28,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7373878383389036,0.5553114371103092,0.6335269228115133,0.7909946214487967,0.7273017946731155,0.7578122399009034,0.6325304487272777,0.8933893254013148
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,500,31,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5577474120816385,0.6351229508971434,0.7910392410198204,0.7309428404814201,0.759804564051039,0.6351871383774824,0.5444819589049376
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,500,34,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579565581808942,0.635258529183486,0.7910392410198204,0.731344414576475,0.7600214633202348,0.6354392695897626,0.5385199300926491
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,500,37,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579565581808942,0.635258529183486,0.7910392410198204,0.731344414576475,0.7600214633202348,0.6354392695897626,0.5385199300926491
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,500,40,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579565581808942,0.635258529183486,0.7910392410198204,0.731344414576475,0.7600214633202348,0.6354392695897626,0.5385199300926491
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,500,43,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579565581808942,0.635258529183486,0.7910392410198204,0.731344414576475,0.7600214633202348,0.6354392695897626,0.5385199300926491
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,500,46,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579565581808942,0.635258529183486,0.7910392410198204,0.731344414576475,0.7600214633202348,0.6354392695897626,0.5385199300926491
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,500,49,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579565581808942,0.635258529183486,0.7910392410198204,0.731344414576475,0.7600214633202348,0.6354392695897626,0.5385199300926491
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,500,52,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579565581808942,0.635258529183486,0.7910392410198204,0.731344414576475,0.7600214633202348,0.6354392695897626,0.5385199300926491
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,500,55,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579565581808942,0.635258529183486,0.7910392410198204,0.731344414576475,0.7600214633202348,0.6354392695897626,0.5385199300926491
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,500,58,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579565581808942,0.635258529183486,0.7910392410198204,0.731344414576475,0.7600214633202348,0.6354392695897626,0.5385199300926491
